rank,Name,Team,IP,K/9+,BB/9+,K/BB+,HR/9+,K%+,BB%+,AVG+,WHIP+,BABIP+,LOB%+,ERA-,FIP-,xFIP-,LD%+,GB%+,FB%+
74,Alex Cobb,5 Tms,807.0,86.499838395077,76.61648310056131,112.83974842401632,85.98410171237741,87.06785185444548,77.13090291418186,106.52366289409625,99.76842433908783,103.95388181003187,98.60039422268049,96.48043909277706,93.5141692940517,88.63772092037625,99.50257694748007,124.96005544239799,71.02090888633576
75,Tyler Anderson,6 Tms,1117.0,84.99568037247346,93.33922160914575,91.20197685978553,114.6854334244646,84.84765864870133,93.14052581980575,102.80004203952797,101.04751814966039,96.19731421935144,100.16119194396917,102.11322992351036,108.26951062585417,114.0113752626687,105.44843821738719,82.65494893048493,116.70539551855677
76,Julio Urías,LAD,580.2,99.90300243643513,65.59833592178627,152.02050639543293,97.09214672949231,105.5282826809012,69.32866244436234,90.84928400170915,82.1567136419941,90.29818532653091,107.48481401513794,76.91209797262066,87.12806479787932,95.55559091997097,88.68800488071568,88.32239217323217,120.40728235443503
77,Tyler Mahle,4 Tms,757.1,104.58872775820242,98.24271109585038,106.51839589785068,108.56415495385205,104.8343803033169,98.4275812655224,100.16465368122083,99.80290923968731,100.98982471161524,103.3549344386335,94.59105796930547,96.77715298206653,98.14928358720744,100.16981086825632,94.8265615829669,105.90254894136764
78,Frankie Montas,5 Tms,728.1,104.31398661023954,94.00190774299244,111.28366108395834,94.90843626534992,104.28564394315912,93.92179233005055,100.81500085988722,99.56299360192473,103.14249775585822,98.91055974393493,99.21583128487174,94.16324414620975,93.21079136170495,105.96665010445751,102.5804418447729,93.67567535104216
79,Noah Syndergaard,5 Tms,605.2,92.68939026713807,64.86933081561597,143.14602005970028,85.47262174629267,93.85099658970269,65.6186236798159,105.50912045246945,95.70401153539477,104.85115492145111,97.17607722990807,102.75411370238305,88.75886691543603,93.36499791053816,101.78378029938501,104.75488235805408,92.57241488385269
80,Adam Wainwright,STL,898.0,81.71702104514577,86.25178613466633,95.03786312192261,86.93045077512764,81.6386610438312,86.1821413630967,107.31803189665175,102.65970239061548,103.17024221164995,101.28787762826835,102.69803097413529,100.54848311818301,101.79219805294801,109.97436317457479,104.48273434340265,88.6666317530219
81,Seth Lugo,3 Tms,677.1,95.53586887272839,75.57485386260096,126.746914123597,93.52706821620785,97.93794123699709,77.4185087041261,100.59643662450597,93.59213880174192,99.8738874479044,103.5754921652157,88.8808549698118,93.19371039922376,93.81899383358896,104.11742089095509,101.07196269521646,96.51332724575266
82,Kenta Maeda,3 Tms,715.1,109.95544083719754,81.05968310207525,136.52993674170793,109.70352127371935,112.91530683010606,83.15736626302554,95.84019193892424,91.28408393139165,97.54338494505286,96.65342141526924,106.25423437405543,94.25438881112339,91.3472371724924,106.68349233976926,89.53334599429803,108.52532913528223
83,Paul Skenes,PIT,342.2,126.8096581765833,66.66662397851972,189.6958806617508,53.53107602137123,138.3841996369501,72.75554722632768,80.36098736702911,73.12608617462661,93.24894652584783,115.73324517007437,48.387318761675594,61.02400220502435,70.89970016690076,89.20471932478303,110.08053508565685,94.08005652854467
84,Trevor Rogers,2 Tms,548.2,102.44374738328194,101.83272516617336,101.81470031323632,72.30345507455343,102.12475547493077,101.42619972970151,100.04219081479934,100.77339321073893,104.14170858528477,100.2464643983822,92.11265154494816,87.2796810743313,96.38163230085807,100.53830116138582,102.56990426947088,96.75510044789097
85,Yusei Kikuchi,4 Tms,993.2,104.32765334295048,100.06524398742138,104.25198364421055,119.80614463840776,103.21317264512437,99.02578197876058,105.72765424428947,105.315954995115,105.6287926093848,101.13042850557711,107.70280616439636,105.31547068257757,95.21090279877201,101.38233960695844,103.45514224566341,95.27514818233337
86,Spencer Strider,ATL,428.1,144.63554867537218,96.07738888468631,151.20516152505132,91.11116578144146,148.69895574399612,98.7247562100272,89.12560072434856,89.36492032047961,105.72406380325603,102.06993506912303,89.66459545053011,76.75551226367463,75.1594939380438,109.3821401421685,85.70471899921938,111.44273282174389
87,Hunter Brown,HOU,525.2,114.83521329606805,95.15032865507382,120.9524067709228,85.75789415571565,118.45716743414422,98.12633449838333,96.25143855988625,94.10481518478215,103.53247019699099,104.55250714285339,85.52848243278692,85.86512277283343,80.24508512112776,99.46859184873598,119.45785691469246,79.42745521726519
88,Garrett Crochet,2 Tms,375.1,137.51128799925078,64.9441567976297,210.3576144603951,96.49963802191525,143.29287280765428,67.71176213480845,93.45321458310724,84.77034268361466,107.1644885085525,106.29568131108877,78.98551646160237,69.46066672080198,62.00021572014236,98.07472397395631,111.98236401477757,88.2932439246444
